State,efficiency_gap,partisan_bias,d_seats,r_seats,d_count_0,r_count_0,d_count_1,r_count_1,d_count_2,r_count_2,d_count_3,r_count_3,d_count_4,r_count_4,d_count_5,r_count_5,d_count_6,r_count_6,d_count_7,r_count_7
196,-0.009801381677080258,0.0,4,4,206194,177196,129911,191479,112245,224203,156413,214853,156487,202529,213908,123597,181104,162528,253513,80743
197,-0.008763670640851153,0.0,4,4,206194,177196,129911,191479,112245,224203,161306,207068,156487,202529,209015,131382,181104,162528,253513,80743
198,-0.008763670640851153,0.0,4,4,206194,177196,112148,223734,130008,191948,161306,207068,156487,202529,209015,131382,181104,162528,253513,80743
199,-0.008763670640851153,0.0,4,4,247042,96852,112148,223734,130008,191948,161306,207068,156487,202529,209015,131382,181104,162528,212665,161087
200,-0.008899305070897695,0.0,4,4,247042,96852,112148,223734,130008,191948,216120,123899,156487,202529,154201,214551,181104,162528,212665,161087
201,-0.008899305070897695,0.0,4,4,247042,96852,129524,190862,112632,224820,216120,123899,156487,202529,154201,214551,181104,162528,212665,161087
202,-0.008899305070897695,0.0,4,4,247042,96852,129524,190862,153357,212341,216120,123899,156487,202529,113476,227030,181104,162528,212665,161087
203,-0.008899305070897695,0.0,4,4,216698,165938,129524,190862,153357,212341,216120,123899,156487,202529,113476,227030,181104,162528,243009,92001
204,-0.008626600925830572,0.0,4,4,216698,165938,129524,190862,153357,212341,216120,123899,156487,202529,117736,222010,176844,167548,243009,92001
205,-0.011507576689967321,0.0,4,4,216698,165938,129524,190862,238660,88321,216120,123899,156487,202529,117736,222010,176844,167548,157706,216021
206,-0.012784621495617179,0.0,4,4,216698,165938,129524,190862,238660,88321,216120,123899,156487,202529,115989,227316,178591,162242,157706,216021
207,-0.012784621495617179,0.0,4,4,195898,150098,129524,190862,259460,104161,216120,123899,156487,202529,115989,227316,178591,162242,157706,216021
208,-0.010161997026807177,0.0,4,4,195898,150098,129524,190862,259460,104161,216120,123899,156487,202529,180844,167298,113736,222260,157706,216021
209,-0.009076562765191325,0.0,4,4,195898,150098,129524,190862,259460,104161,154855,201136,217752,125292,180844,167298,113736,222260,157706,216021
210,-0.01114947308894497,0.0,4,4,195898,150098,129524,190862,259460,104161,154855,201136,217752,125292,119090,222683,175490,166875,157706,216021
211,-0.01114947308894497,0.0,4,4,195898,150098,129524,190862,217854,128116,154855,201136,259358,101337,119090,222683,175490,166875,157706,216021
212,-0.009154785796276368,0.0,4,4,117206,219008,129524,190862,217854,128116,154855,201136,259358,101337,197782,153773,175490,166875,157706,216021
213,-0.009154785796276368,0.0,4,4,117206,219008,129524,190862,259471,102012,154855,201136,217741,127441,197782,153773,175490,166875,157706,216021
214,-0.00992481618484748,0.0,4,4,180283,159936,129524,190862,259471,102012,154855,201136,217741,127441,197782,153773,112413,225947,157706,216021
215,-0.00992481618484748,0.0,4,4,180283,159936,129524,190862,186215,177159,154855,201136,217741,127441,271038,78626,112413,225947,157706,216021
216,-0.013773891663972518,0.0,4,4,180283,159936,129524,190862,186215,177159,210886,123569,161710,205008,271038,78626,112413,225947,157706,216021
217,-0.013773891663972518,0.0,4,4,180283,159936,129524,190862,267698,94287,210886,123569,161710,205008,189555,161498,112413,225947,157706,216021
218,-0.011107491003454373,0.0,4,4,180283,159936,129524,190862,267698,94287,158455,200832,214141,127745,189555,161498,112413,225947,157706,216021
219,-0.01245737652153663,0.0,4,4,170006,166451,129524,190862,267698,94287,158455,200832,214141,127745,189555,161498,122690,219432,157706,216021
220,-0.013098948904931388,0.0,4,4,116493,227417,129524,190862,267698,94287,158455,200832,214141,127745,189555,161498,176203,158466,157706,216021
221,-0.01310899589974965,0.0,4,4,188938,162087,129524,190862,267698,94287,158455,200832,214141,127745,117110,226828,176203,158466,157706,216021
222,-0.010470942117468745,0.0,4,4,191515,166862,129524,190862,267698,94287,158455,200832,214141,127745,114533,222053,176203,158466,157706,216021
223,-0.010264619902450856,0.0,4,4,159042,214110,129524,190862,267698,94287,158455,200832,214141,127745,114533,222053,176203,158466,190179,168773
224,-0.010264619902450856,0.0,4,4,159042,214110,132205,195551,267698,94287,155774,196143,214141,127745,114533,222053,176203,158466,190179,168773
225,-0.00983977555013576,0.0,4,4,159042,214110,132205,195551,165769,184964,257703,105466,214141,127745,114533,222053,176203,158466,190179,168773
226,-0.0060075646694556645,0.0,4,4,216673,135893,132205,195551,165769,184964,257703,105466,156510,205962,114533,222053,176203,158466,190179,168773
227,-0.0060075646694556645,0.0,4,4,216673,135893,132205,195551,165769,184964,257703,105466,113548,222045,157495,205970,176203,158466,190179,168773
228,-0.14391979196979587,-0.125,3,5,216673,135893,132205,195551,165769,184964,256480,81293,113548,222045,157495,205970,176203,158466,191402,192946
229,-0.14391979196979587,-0.125,3,5,216673,135893,132205,195551,165769,184964,256480,81293,191063,191878,157495,205970,176203,158466,113887,223113
230,-0.007239756819666849,0.0,4,4,216673,135893,132205,195551,155576,197184,256480,81293,201256,179658,157495,205970,176203,158466,113887,223113
231,-0.007239756819666849,0.0,4,4,216673,135893,158952,193620,128829,199115,256480,81293,201256,179658,157495,205970,176203,158466,113887,223113
232,-0.00969086473407937,0.0,4,4,212012,133723,158952,193620,128829,199115,256480,81293,201256,179658,162156,208140,176203,158466,113887,223113
233,-0.00985699896982421,0.0,4,4,212012,133723,158952,193620,128968,199439,256480,81293,201256,179658,162156,208140,176064,158142,113887,223113
234,-0.00985699896982421,0.0,4,4,212012,133723,158952,193620,128968,199439,256480,81293,201256,179658,115556,223392,176064,158142,160487,207861
235,-0.009025968969856503,0.0,4,4,212012,133723,158952,193620,128968,199439,256480,81293,201256,179658,113672,222960,177948,158574,160487,207861
236,-0.010670446728859957,0.0,4,4,212012,133723,158952,193620,128968,199439,256480,81293,114683,226532,200245,176086,177948,158574,160487,207861
237,-0.010670446728859957,0.0,4,4,212012,133723,158952,193620,126201,200352,256480,81293,117450,225619,200245,176086,177948,158574,160487,207861
238,-0.008334879254857453,0.0,4,4,215414,136830,158952,193620,126201,200352,256480,81293,117450,225619,200245,176086,177948,158574,157085,204754
239,-0.008334879254857453,0.0,4,4,209483,132689,158952,193620,126201,200352,262411,85434,117450,225619,200245,176086,177948,158574,157085,204754
240,-0.008334879254857453,0.0,4,4,209483,132689,158952,193620,126201,200352,262411,85434,157218,205230,200245,176086,177948,158574,117317,225143
241,-0.005298533892281145,0.0,4,4,209483,132689,158952,193620,126201,200352,262411,85434,157218,205230,200245,176086,113678,220320,181587,163397
242,-0.005298533892281145,0.0,4,4,252305,85868,158952,193620,126201,200352,219589,132255,157218,205230,200245,176086,113678,220320,181587,163397
243,-0.005056688374155828,0.0,4,4,252305,85868,158952,193620,126201,200352,219589,132255,157218,205230,200245,176086,115688,217636,179577,166081
244,-0.005056688374155828,0.0,4,4,231517,163032,158952,193620,126201,200352,219589,132255,157218,205230,221033,98922,115688,217636,179577,166081
245,0.0006022814572304813,0.0,4,4,231517,163032,158952,193620,126201,200352,219589,132255,222445,113281,155806,190871,115688,217636,179577,166081
246,0.0006022814572304813,0.0,4,4,231517,163032,158952,193620,126201,200352,232825,105116,209209,140420,155806,190871,115688,217636,179577,166081
247,-0.0024272463017191485,0.0,4,4,231517,163032,158952,193620,126201,200352,232825,105116,209209,140420,155806,190871,116223,225544,179042,158173
248,-0.0002664247733057089,0.0,4,4,231517,163032,158952,193620,126201,200352,232825,105116,209209,140420,155806,190871,114370,221375,180895,162342
249,0.12412864746279292,0.0,5,3,207103,174454,158952,193620,126201,200352,232825,105116,209209,140420,180220,179449,114370,221375,180895,162342
250,0.12427540535138826,0.0,5,3,207103,174454,158952,193620,126078,200066,232825,105116,209209,140420,180220,179449,114370,221375,181018,162628
251,0.12376659682809198,0.0,5,3,207103,174454,158952,193620,126078,200066,232825,105116,209209,140420,180220,179449,117495,219668,177893,164335
252,0.12274718567528184,0.0,5,3,207103,174454,158952,193620,126078,200066,232825,105116,209209,140420,180220,179449,179253,160134,116135,223869
253,0.12274718567528184,0.0,5,3,207103,174454,158952,193620,126078,200066,232825,105116,180220,179449,209209,140420,179253,160134,116135,223869
254,0.12249134612865967,0.0,5,3,207103,174454,158952,193620,126078,200066,232825,105116,180220,179449,209209,140420,123865,216852,171523,167151
255,0.12249134612865967,0.0,5,3,207103,174454,149414,195334,135616,198352,232825,105116,180220,179449,209209,140420,123865,216852,171523,167151
256,0.12323841195764618,0.0,5,3,207103,174454,149414,195334,134899,196987,232825,105116,180220,179449,209209,140420,123865,216852,172240,168516
257,-0.0063287096823965525,-0.125,4,4,207103,174454,149414,195334,134899,196987,250367,86152,162678,198413,209209,140420,123865,216852,172240,168516
258,-0.0063287096823965525,0.0,4,4,245718,145861,149414,195334,134899,196987,211752,114745,162678,198413,209209,140420,123865,216852,172240,168516
259,-0.007259491988059865,0.0,4,4,245718,145861,149414,195334,134899,196987,158114,205571,216316,107587,209209,140420,123865,216852,172240,168516
260,0.12323841195764618,0.125,5,3,245718,145861,149414,195334,134899,196987,196646,144919,177784,168239,209209,140420,123865,216852,172240,168516
261,0.12323841195764618,0.125,5,3,245718,145861,149414,195334,134809,200084,196646,144919,177784,168239,209209,140420,123955,213755,172240,168516
262,-0.0012438538406252387,0.0,4,4,245718,145861,149414,195334,134809,200084,211673,128995,162757,184163,209209,140420,123955,213755,172240,168516
263,-0.0012438538406252387,0.0,4,4,245718,145861,149414,195334,136884,198162,211673,128995,162757,184163,209209,140420,121880,215677,172240,168516
264,-0.0012438538406252387,0.0,4,4,245718,145861,149414,195334,136884,198162,212411,141303,162757,184163,208471,128112,121880,215677,172240,168516
265,-0.0012438538406252387,0.0,4,4,245718,145861,149414,195334,136884,198162,210123,143505,162757,184163,210759,125910,121880,215677,172240,168516
266,-0.0012438538406252387,0.0,4,4,245718,145861,149414,195334,136884,198162,210123,143505,120584,212096,210759,125910,164053,187744,172240,168516
267,-0.001202589397621661,0.0,4,4,245485,146209,149414,195334,136884,198162,210123,143505,120817,211748,210759,125910,164053,187744,172240,168516
268,0.12502964760524496,0.125,5,3,245485,146209,149414,195334,136884,198162,210123,143505,120817,211748,192887,157498,181925,156156,172240,168516
269,-0.003058412869052134,0.0,4,4,245485,146209,149414,195334,136884,198162,210123,143505,120817,211748,170662,186307,204150,127347,172240,168516
270,-0.004442027584024274,0.0,4,4,245485,146209,149414,195334,136884,198162,210123,143505,120890,215531,170662,186307,204150,127347,172167,164733
271,-0.0003514654080174301,0.0,4,4,245485,146209,149414,195334,136884,198162,210123,143505,120890,215531,177057,171243,204150,127347,165772,179797
272,-0.0003514654080174301,0.0,4,4,245485,146209,156206,197344,130092,196152,210123,143505,120890,215531,177057,171243,204150,127347,165772,179797
273,-0.0026877505245069527,0.0,4,4,245485,146209,156206,197344,130092,196152,210123,143505,120890,215531,170725,181355,204150,127347,172104,169685
274,-0.0037229498120314917,0.0,4,4,245485,146209,156947,199488,130092,196152,209382,141361,120890,215531,170725,181355,204150,127347,172104,169685
275,-0.0037229498120314917,0.0,4,4,199193,148076,156947,199488,130092,196152,209382,141361,120890,215531,170725,181355,250442,125480,172104,169685
276,-0.003599874125507777,0.0,4,4,199193,148076,156947,199488,130092,196152,221380,129706,120890,215531,158727,193010,250442,125480,172104,169685
277,-0.005848606858581013,0.0,4,4,199193,148076,156947,199488,130092,196152,160314,197690,120890,215531,219793,125026,250442,125480,172104,169685
278,-0.011073044164077473,-0.125,4,4,202187,130522,156947,199488,130092,196152,157320,215244,120890,215531,219793,125026,250442,125480,172104,169685
279,-0.011279007557851852,0.0,4,4,202187,130522,156947,199488,130092,196152,157320,215244,113729,223266,219793,125026,250442,125480,179265,161950
280,-0.01384135005775228,0.0,4,4,202187,130522,217220,120458,130092,196152,157320,215244,113729,223266,159520,204056,250442,125480,179265,161950
281,-0.012922767674368287,0.0,4,4,158714,202302,217220,120458,130092,196152,157320,215244,113729,223266,202993,132276,250442,125480,179265,161950
282,-0.012922767674368287,0.0,4,4,158714,202302,217220,120458,130092,196152,117881,221184,153168,217326,202993,132276,250442,125480,179265,161950
283,-0.012922767674368287,0.0,4,4,158714,202302,217220,120458,130092,196152,117881,221184,153168,217326,206633,133636,246802,124120,179265,161950
284,-0.012922767674368287,0.0,4,4,124574,206359,217220,120458,164232,192095,117881,221184,153168,217326,206633,133636,246802,124120,179265,161950
285,-0.011928474008603815,0.0,4,4,124574,206359,216298,124151,165154,188402,117881,221184,153168,217326,206633,133636,246802,124120,179265,161950
286,-0.010741493335074813,0.0,4,4,124574,206359,221319,122438,160133,190115,117881,221184,153168,217326,206633,133636,246802,124120,179265,161950
287,-0.011469900459398838,0.0,4,4,124574,206359,221319,122438,160133,190115,117458,223637,153168,217326,206633,133636,246802,124120,179688,159497
288,-0.011469900459398838,0.0,4,4,124574,206359,233184,99282,160133,190115,117458,223637,153168,217326,194768,156792,246802,124120,179688,159497
289,-0.010340690006074843,0.0,4,4,124574,206359,233184,99282,158534,188567,117458,223637,153168,217326,194768,156792,248401,125668,179688,159497
290,-0.01265221645676222,0.0,4,4,124574,206359,233184,99282,158534,188567,176280,156463,153168,217326,194768,156792,248401,125668,120866,226671
291,-0.01265221645676222,0.0,4,4,124574,206359,230279,95675,158534,188567,176280,156463,153168,217326,194768,156792,251306,129275,120866,226671
292,-0.012513352635524092,0.0,4,4,124574,206359,230279,95675,158534,188567,121909,225241,153168,217326,194768,156792,251306,129275,175237,157893
293,-0.012513352635524092,0.0,4,4,124574,206359,189867,175861,158534,188567,121909,225241,153168,217326,235180,76606,251306,129275,175237,157893
294,-0.017397986223417178,0.0,4,4,124574,206359,179019,173096,169382,191332,121909,225241,153168,217326,235180,76606,251306,129275,175237,157893
295,-0.010153385316962952,0.0,4,4,124574,206359,179019,173096,169382,191332,121909,225241,239355,92621,148993,201311,251306,129275,175237,157893
296,-0.010153385316962952,0.0,4,4,124574,206359,179019,173096,169382,191332,153119,200068,239355,92621,117783,226484,251306,129275,175237,157893
297,-0.011099955757340674,0.0,4,4,125475,208096,179019,173096,169382,191332,153119,200068,239355,92621,117783,226484,250405,127538,175237,157893
298,-0.013531687324603692,0.0,4,4,125475,208096,179019,173096,169382,191332,176355,183609,216119,109080,117783,226484,250405,127538,175237,157893
299,-0.01212116101636835,0.0,4,4,125475,208096,179019,173096,169382,191332,171559,184474,220915,108215,117783,226484,250405,127538,175237,157893
300,-0.011825851132960136,0.0,4,4,125475,208096,179019,173096,169382,191332,171559,184474,220915,108215,177111,156842,250405,127538,115909,227535
301,-0.010672240835077503,0.0,4,4,125475,208096,170700,182118,169382,191332,179878,175452,220915,108215,177111,156842,250405,127538,115909,227535
302,-0.009967874734068606,0.0,4,4,125475,208096,170700,182118,183052,174241,166208,192543,220915,108215,177111,156842,250405,127538,115909,227535
303,-0.009967874734068606,0.0,4,4,125475,208096,116676,228541,183052,174241,166208,192543,220915,108215,177111,156842,250405,127538,169933,181112
304,-0.009967874734068606,0.0,4,4,140295,212578,116676,228541,183052,174241,151388,188061,220915,108215,177111,156842,250405,127538,169933,181112
305,-0.009967874734068606,0.0,4,4,140295,212578,116676,228541,183052,174241,151388,188061,243032,131750,177111,156842,228288,104003,169933,181112
306,-0.007397638166810973,0.0,4,4,140295,212578,114791,223263,183052,174241,151388,188061,243032,131750,178996,162120,228288,104003,169933,181112
307,-0.006719824837821769,0.0,4,4,140253,210731,114791,223263,183094,176088,151388,188061,243032,131750,178996,162120,228288,104003,169933,181112
308,-0.007871282208243345,0.0,4,4,181655,174318,114791,223263,141692,212501,151388,188061,243032,131750,178996,162120,228288,104003,169933,181112
309,-0.007934434747100993,0.0,4,4,141068,213301,114791,223263,182279,173518,151388,188061,243032,131750,178996,162120,228288,104003,169933,181112
310,-0.006745301146110934,-0.125,4,4,141068,213301,114791,223263,180732,178379,151388,188061,243032,131750,178996,162120,228288,104003,171480,176251
311,-0.006745301146110934,-0.125,4,4,119829,223473,136030,213091,180732,178379,151388,188061,243032,131750,178996,162120,228288,104003,171480,176251
312,-0.006745301146110934,-0.125,4,4,119829,223473,143209,212254,180732,178379,144209,188898,243032,131750,178996,162120,228288,104003,171480,176251
313,-0.008757570679711493,-0.125,4,4,119829,223473,143209,212254,180732,178379,144209,188898,243032,131750,177074,158434,228288,104003,173402,179937
314,-0.008757570679711493,-0.125,4,4,168299,187028,143209,212254,180732,178379,144209,188898,243032,131750,177074,158434,228288,104003,124932,216382
315,-0.008465131366251355,-0.125,4,4,168299,187028,143209,212254,180732,178379,144209,188898,243032,131750,172877,163446,228288,104003,129129,211370
316,-0.007796647389593394,-0.125,4,4,168299,187028,181719,179255,142222,211378,144209,188898,243032,131750,172877,163446,228288,104003,129129,211370
317,-0.004353039915633949,-0.125,4,4,168299,187028,181719,179255,142222,211378,144209,188898,243032,131750,180363,165557,228288,104003,121643,209259
318,-0.009257408671920049,-0.125,4,4,153510,215485,181719,179255,142222,211378,144209,188898,243032,131750,180363,165557,243077,75546,121643,209259
319,-0.009257408671920049,-0.125,4,4,124339,210223,181719,179255,142222,211378,144209,188898,243032,131750,180363,165557,243077,75546,150814,214521
320,-0.009257408671920049,-0.125,4,4,124339,210223,181719,179255,127097,212041,159334,188235,243032,131750,180363,165557,243077,75546,150814,214521
321,-0.010336384151152732,-0.125,4,4,124339,210223,181719,179255,127615,214530,159334,188235,242514,129261,180363,165557,243077,75546,150814,214521
322,-0.009200714915445569,0.0,4,4,124339,210223,142340,219830,127615,214530,159334,188235,242514,129261,180363,165557,243077,75546,190193,173946
323,-0.010956068438693418,0.0,4,4,125515,213939,142340,219830,127615,214530,159334,188235,242514,129261,179187,161841,243077,75546,190193,173946
324,-0.13332415947020762,-0.125,3,5,150970,187667,142340,219830,127615,214530,159334,188235,242514,129261,153732,188113,243077,75546,190193,173946
325,-0.01183446284280436,0.0,4,4,177603,160977,142340,219830,127615,214530,159334,188235,242514,129261,127099,214803,243077,75546,190193,173946
326,-0.01061734118482057,0.0,4,4,128912,209598,142340,219830,127615,214530,159334,188235,242514,129261,175790,166182,243077,75546,190193,173946
327,-0.13332415947020762,-0.125,3,5,158765,184968,142340,219830,127615,214530,159334,188235,242514,129261,145937,190812,243077,75546,190193,173946
328,-0.13144501261794903,-0.125,3,5,158765,184968,142340,219830,236642,140370,159334,188235,133487,203421,145937,190812,243077,75546,190193,173946
329,-0.13144501261794903,-0.125,3,5,158765,184968,142340,219830,241890,83356,159334,188235,133487,203421,145937,190812,237829,132560,190193,173946
330,-0.13336829448315926,-0.125,3,5,158765,184968,232235,132794,241890,83356,159334,188235,133487,203421,145937,190812,147934,219596,190193,173946
331,-0.010505388956845645,0.0,4,4,177787,164620,232235,132794,241890,83356,159334,188235,133487,203421,126915,211160,147934,219596,190193,173946
332,-0.010505388956845645,0.0,4,4,177787,164620,232235,132794,241890,83356,159334,188235,127194,213571,133208,201010,147934,219596,190193,173946
333,-0.009589677143409728,-0.125,4,4,131600,206613,232235,132794,241890,83356,159334,188235,173381,171578,133208,201010,147934,219596,190193,173946
334,-0.009589677143409728,-0.125,4,4,133226,206965,232235,132794,241890,83356,159334,188235,173381,171578,131582,200658,147934,219596,190193,173946
335,-0.009589677143409728,-0.125,4,4,133226,206965,240568,142447,233557,73703,159334,188235,173381,171578,131582,200658,147934,219596,190193,173946
336,-0.009589677143409728,-0.125,4,4,133226,206965,236289,134270,237836,81880,159334,188235,173381,171578,131582,200658,147934,219596,190193,173946
337,-0.009589677143409728,-0.125,4,4,133226,206965,236289,134270,198156,161015,159334,188235,173381,171578,131582,200658,147934,219596,229873,94811
338,-0.010630617570830416,-0.125,4,4,133226,206965,236289,134270,198156,161015,159334,188235,171939,170119,131582,200658,149376,221055,229873,94811
339,-0.13336829448315926,-0.125,3,5,133226,206965,236289,134270,198156,161015,159334,188235,146511,215999,131582,200658,174804,175175,229873,94811
340,-0.13555423349861837,-0.125,3,5,133226,206965,236289,134270,162033,191628,195457,157622,146511,215999,131582,200658,174804,175175,229873,94811
341,-0.13600060712554402,-0.125,3,5,133226,206965,145298,218456,162033,191628,195457,157622,237502,131813,131582,200658,174804,175175,229873,94811
342,-0.13622092336905878,-0.125,3,5,133226,206965,145298,218456,162033,191628,195147,157318,237502,131813,131892,200962,174804,175175,229873,94811
343,-0.13622092336905878,-0.125,3,5,125733,201993,145298,218456,162033,191628,195147,157318,237502,131813,139385,205934,174804,175175,229873,94811
344,-0.13622092336905878,-0.125,3,5,125733,201993,145298,218456,139766,206958,195147,157318,237502,131813,161652,190604,174804,175175,229873,94811
345,-0.13622092336905878,-0.125,3,5,133170,206089,145298,218456,132329,202862,195147,157318,237502,131813,161652,190604,174804,175175,229873,94811
346,-0.13622092336905878,-0.125,3,5,133170,206089,145298,218456,132329,202862,221892,115254,237502,131813,161652,190604,174804,175175,203128,136875
347,-0.13622092336905878,-0.125,3,5,133170,206089,145298,218456,132329,202862,219386,114715,237502,131813,161652,190604,174804,175175,205634,137414
348,-0.011444065329866164,-0.125,4,4,133170,206089,145654,220338,132329,202862,219386,114715,237502,131813,161652,190604,174448,173293,205634,137414
349,-0.011444065329866164,-0.125,4,4,133170,206089,145654,220338,136240,198944,219386,114715,237502,131813,157741,194522,174448,173293,205634,137414
350,-0.011444065329866164,-0.125,4,4,133170,206089,145654,220338,136240,198944,203426,137119,237502,131813,157741,194522,174448,173293,221594,115010
351,-0.011444065329866164,-0.125,4,4,133170,206089,145654,220338,136240,198944,203177,144774,237502,131813,157741,194522,174448,173293,221843,107355
352,-0.011444065329866164,-0.125,4,4,133170,206089,145654,220338,164908,194352,203177,144774,237502,131813,129073,199114,174448,173293,221843,107355
353,-0.011444065329866164,-0.125,4,4,133170,206089,145654,220338,128917,203495,203177,144774,237502,131813,165064,189971,174448,173293,221843,107355
354,-0.009601877065689046,-0.125,4,4,133170,206089,207906,145179,128917,203495,140925,219933,237502,131813,165064,189971,174448,173293,221843,107355
355,-0.00783970593881452,-0.125,4,4,133170,206089,140460,215487,128917,203495,208371,149625,237502,131813,165064,189971,174448,173293,221843,107355
356,-0.00825557976004188,-0.125,4,4,133170,206089,140460,215487,128917,203495,208371,149625,237502,131813,164756,191438,174448,173293,222151,105888
357,-0.00825557976004188,-0.125,4,4,133170,206089,140460,215487,128917,203495,210606,130092,237502,131813,164756,191438,174448,173293,219916,125421
358,-0.010206849682245847,-0.125,4,4,133170,206089,140460,215487,128917,203495,210606,130092,237502,131813,166765,194867,174448,173293,217907,121992
359,-0.010206849682245847,-0.125,4,4,133170,206089,140460,215487,128917,203495,213727,141751,237502,131813,166765,194867,174448,173293,214786,110333
360,-0.009966439449094568,-0.125,4,4,133170,206089,140460,215487,128917,203495,214436,141712,237502,131813,166056,194906,174448,173293,214786,110333
361,-0.012530576055212543,-0.125,4,4,133170,206089,199415,149587,128917,203495,155481,207612,237502,131813,166056,194906,174448,173293,214786,110333
362,-0.013610627998175752,-0.125,4,4,133170,206089,159496,206607,128917,203495,195400,150592,237502,131813,166056,194906,174448,173293,214786,110333
363,-0.013610627998175752,-0.125,4,4,133170,206089,159496,206607,139455,208991,195400,150592,237502,131813,155518,189410,174448,173293,214786,110333
364,-0.011552788166649503,-0.125,4,4,133170,206089,159496,206607,197159,154568,137696,205015,237502,131813,155518,189410,174448,173293,214786,110333
365,-0.012929585277994964,-0.125,4,4,133170,206089,160605,209335,197159,154568,137696,205015,237502,131813,155518,189410,173339,170565,214786,110333
366,-0.012929585277994964,-0.125,4,4,130043,198970,160605,209335,197159,154568,140823,212134,237502,131813,155518,189410,173339,170565,214786,110333
367,-0.011247072467179518,-0.125,4,4,130043,198970,203807,152609,153957,211294,140823,212134,237502,131813,155518,189410,173339,170565,214786,110333
368,-0.011247072467179518,-0.125,4,4,130043,198970,203807,152609,153957,211294,165611,202103,237502,131813,130730,199441,173339,170565,214786,110333
369,-0.011247072467179518,-0.125,4,4,130043,198970,210667,129144,153957,211294,165611,202103,237502,131813,130730,199441,173339,170565,207926,133798
370,-0.011247072467179518,-0.125,4,4,130043,198970,210916,127204,153957,211294,165611,202103,237502,131813,130730,199441,173339,170565,207677,135738
371,-0.011247072467179518,-0.125,4,4,130043,198970,210916,127204,153957,211294,165611,202103,225515,143481,130730,199441,173339,170565,219664,124070
372,-0.010252419980171538,-0.125,4,4,130043,198970,153309,209170,211564,129328,165611,202103,225515,143481,130730,199441,173339,170565,219664,124070
373,-0.010252419980171538,-0.125,4,4,129422,198536,153309,209170,211564,129328,165611,202103,225515,143481,131351,199875,173339,170565,219664,124070
374,-0.010252419980171538,-0.125,4,4,129422,198536,153309,209170,211564,129328,165611,202103,181869,174349,131351,199875,173339,170565,263310,93202
375,-0.13365248090801868,-0.125,3,5,129422,198536,173205,173440,211564,129328,165611,202103,181869,174349,131351,199875,153443,206295,263310,93202
376,-0.13365248090801868,-0.125,3,5,129422,198536,173205,173440,257203,112501,165611,202103,181869,174349,131351,199875,153443,206295,217671,110029
377,-0.12951311904289456,-0.125,3,5,129422,198536,173205,173440,257203,112501,165611,202103,181869,174349,131351,199875,204083,135153,167031,181171
378,-0.12831824430200836,-0.125,3,5,129422,198536,173205,173440,257203,112501,165611,202103,130280,197616,182940,176608,204083,135153,167031,181171
379,-0.12831824430200836,-0.125,3,5,129422,198536,173205,173440,257203,112501,161852,191985,134039,207734,182940,176608,204083,135153,167031,181171
380,-0.006426667881874611,0.0,4,4,126199,208704,176428,163272,257203,112501,161852,191985,134039,207734,182940,176608,204083,135153,167031,181171
381,-0.005408333192795013,0.0,4,4,126199,208704,176428,163272,257203,112501,161852,191985,134039,207734,182940,176608,208517,133557,162597,182767
382,-0.005408333192795013,0.0,4,4,126867,209084,176428,163272,257203,112501,161852,191985,133371,207354,182940,176608,208517,133557,162597,182767
383,-0.003978430537410165,0.0,4,4,175450,168235,127845,204121,257203,112501,161852,191985,133371,207354,182940,176608,208517,133557,162597,182767
384,-0.013563981236519534,0.0,4,4,175450,168235,127845,204121,257203,112501,161852,191985,133371,207354,211514,121320,208517,133557,134023,238055
385,-0.013563981236519534,0.0,4,4,175450,168235,127845,204121,257203,112501,137132,203494,158091,195845,211514,121320,208517,133557,134023,238055
386,-0.013894096780548157,0.0,4,4,124714,208172,178581,164184,257203,112501,137132,203494,158091,195845,211514,121320,208517,133557,134023,238055
387,-0.01375487413806652,0.0,4,4,124714,208172,178581,164184,134230,206008,260105,109987,158091,195845,211514,121320,208517,133557,134023,238055
388,-0.017090117596486137,0.0,4,4,174384,159086,128911,213270,134230,206008,260105,109987,158091,195845,211514,121320,208517,133557,134023,238055
389,-0.015132388891899001,0.0,4,4,129174,207551,174121,164805,134230,206008,260105,109987,158091,195845,211514,121320,208517,133557,134023,238055
390,-0.01776039567936164,0.0,4,4,176966,154636,126329,217720,134230,206008,260105,109987,158091,195845,211514,121320,208517,133557,134023,238055
391,-0.01776039567936164,0.0,4,4,176966,154636,126329,217720,134230,206008,254776,110571,158091,195845,216843,120736,208517,133557,134023,238055
392,-0.01776039567936164,0.0,4,4,176966,154636,126329,217720,134230,206008,259112,110797,158091,195845,216843,120736,204181,133331,134023,238055
393,-0.017066076573171007,0.0,4,4,170814,162723,132481,209633,134230,206008,259112,110797,158091,195845,216843,120736,204181,133331,134023,238055
394,-0.016335875342629435,0.0,4,4,170814,162723,132481,209633,134230,206008,259112,110797,158201,193700,216843,120736,204071,135476,134023,238055
395,-0.015188365005886462,0.0,4,4,170814,162723,132481,209633,134230,206008,259112,110797,158201,193700,186054,154723,204071,135476,164812,204068
396,-0.01635991636594456,0.0,4,4,177440,152832,125855,219524,134230,206008,259112,110797,158201,193700,186054,154723,204071,135476,164812,204068
397,-0.01635991636594456,0.0,4,4,177440,152832,126152,220724,133933,204808,259112,110797,158201,193700,186054,154723,204071,135476,164812,204068
398,-0.01635991636594456,0.0,4,4,177440,152832,126152,220724,133933,204808,257822,112303,158201,193700,186054,154723,205361,133970,164812,204068
